symbol,conf.,open,high,low,close,ltp,close - ltp,close - ltp %,vwap,vol,prev. close,turnover,trans.,diff,range,diff %,range %,vwap %,120 days,180 days,52 weeks high,52 weeks low,source_file,tradedate
OHL,35.0,725.0,739.0,718.0,725.0,725.0,0.0,0.0,725.2,3737.0,733.0,2710087.9,50,-8.0,21.0,-1.09,2.92,-0.03,873.96,888.71,1100.0,687.2,10_02_2025.csv,2025-10-02
OMPL,40.92,1212.7,1214.0,1190.1,1213.8,1213.8,0.0,0.0,1200.81,5814.0,1212.7,6981512.4,160,1.1,23.9,0.09,2.01,1.07,0.0,0.0,2167.2,270.0,10_02_2025.csv,2025-10-02
PBD88,29.28,1150.0,1150.0,1150.0,1150.0,1150.0,0.0,0.0,1150.0,50.0,1150.0,57500.0,1,0.0,0.0,0.0,0.0,0.0,1133.26,1127.98,1219.7,1077.0,10_02_2025.csv,2025-10-02
PBLD84,38.8,1110.0,1120.0,1110.0,1120.0,1120.0,0.0,0.0,1112.86,35.0,1110.0,38950.0,2,10.0,10.0,0.9,0.9,0.64,1093.5,1073.97,1144.0,1061.0,10_02_2025.csv,2025-10-02
PCBL,40.11,251.0,253.0,248.5,253.0,253.0,0.0,0.0,251.0,22288.0,248.9,5594276.7,75,4.1,4.5,1.65,1.81,0.79,252.13,251.96,305.7,226.0,10_02_2025.csv,2025-10-02
PFL,39.82,401.0,403.0,395.0,401.0,401.0,0.0,0.0,399.08,4140.0,395.1,1652196.7,63,5.9,8.0,1.49,2.03,0.48,413.77,434.69,794.9,339.9,10_02_2025.csv,2025-10-02
PHCL,33.85,404.0,404.0,391.0,394.9,394.9,0.0,0.0,397.2,3292.0,397.0,1307589.8,54,-2.1,13.0,-0.53,3.32,-0.58,527.07,552.28,745.6,310.0,10_02_2025.csv,2025-10-02
PMHPL,32.98,342.7,349.0,327.5,335.0,335.0,0.0,0.0,333.82,37529.0,336.0,12528020.0,146,-1.0,21.5,-0.3,6.56,0.35,349.8,333.99,468.0,238.0,10_02_2025.csv,2025-10-02
PMLI,41.34,481.6,490.0,481.5,490.0,490.0,0.0,0.0,484.77,3731.0,482.0,1808660.1,72,8.0,8.5,1.66,1.77,1.07,526.8,541.97,665.0,445.0,10_02_2025.csv,2025-10-02
PPCL,32.46,321.0,329.9,321.0,326.0,326.0,0.0,0.0,326.5,10260.0,327.0,3349940.4,41,-1.0,8.9,-0.31,2.77,-0.15,343.44,332.01,409.9,221.6,10_02_2025.csv,2025-10-02
PPL,39.21,310.0,314.9,308.5,309.8,309.8,0.0,0.0,310.25,22668.0,310.1,7032784.1,104,-0.3,6.4,-0.1,2.07,-0.15,430.68,477.9,648.6,282.0,10_02_2025.csv,2025-10-02
PRIN,38.09,700.0,700.0,686.0,692.0,692.0,0.0,0.0,690.96,6201.0,696.0,4284626.2,55,-4.0,14.0,-0.57,2.04,0.15,847.57,893.49,1088.8,658.1,10_02_2025.csv,2025-10-02
PROFL,38.75,500.0,500.0,490.0,492.5,492.5,0.0,0.0,493.35,1987.0,490.9,980277.3,31,1.6,10.0,0.33,2.04,-0.17,508.53,535.17,768.0,457.0,10_02_2025.csv,2025-10-02
PROFLP,36.53,118.0,118.0,118.0,118.0,118.0,0.0,0.0,118.0,14566.0,118.0,1718788.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,118.0,10_02_2025.csv,2025-10-02
PRSF,24.95,10.24,10.26,10.24,10.26,10.26,0.0,0.0,10.26,33100.0,10.18,339604.0,6,0.08,0.02,0.79,0.2,0.0,10.92,10.65,12.05,9.12,10_02_2025.csv,2025-10-02
PRVU,40.53,206.0,208.9,206.0,207.9,207.9,0.0,0.0,207.08,50781.0,205.9,10515810.9,197,2.0,2.9,0.97,1.41,0.39,211.53,215.26,273.0,186.0,10_02_2025.csv,2025-10-02
PSF,37.04,10.2,10.3,10.04,10.3,10.3,0.0,0.0,10.29,23156.0,10.24,238277.24,5,0.06,0.26,0.59,2.59,0.1,10.87,10.59,11.9,9.06,10_02_2025.csv,2025-10-02
PURE,36.17,799.0,813.0,785.0,797.0,797.0,0.0,0.0,789.76,3253.0,799.0,2569076.2,112,-2.0,28.0,-0.25,3.57,0.91,0.0,0.0,1327.9,289.3,10_02_2025.csv,2025-10-02
RADHI,40.01,760.0,760.0,745.0,751.0,751.0,0.0,0.0,750.44,57305.0,746.0,43004071.6,203,5.0,15.0,0.67,2.01,0.07,718.64,605.92,905.6,322.2,10_02_2025.csv,2025-10-02
RAWA,39.57,756.0,799.0,753.1,775.2,775.2,0.0,0.0,769.57,481.0,753.1,370163.3,18,22.1,45.9,2.93,6.09,0.73,809.75,822.41,990.0,656.8,10_02_2025.csv,2025-10-02
RBBD2088,22.14,1045.0,1050.0,1045.0,1050.0,1050.0,0.0,0.0,1049.0,125.0,1066.0,131125.0,4,-16.0,5.0,-1.5,0.48,0.1,0.0,0.0,1066.0,967.6,10_02_2025.csv,2025-10-02
RBCL,37.47,15200.1,15230.0,15165.1,15230.0,15230.0,0.0,0.0,15197.49,80.0,15437.7,1215798.9,6,-207.7,64.9,-1.35,0.43,0.21,15069.48,15072.41,18409.0,14024.0,10_02_2025.csv,2025-10-02
RBCLPO,35.9,12606.0,12606.0,12606.0,12606.0,12606.0,0.0,0.0,12606.0,30.0,12860.0,378180.0,2,-254.0,0.0,-1.98,0.0,0.0,12021.78,11941.44,13530.0,11007.1,10_02_2025.csv,2025-10-02
RFPL,41.43,356.0,371.0,352.0,354.4,354.4,0.0,0.0,354.83,11815.0,350.2,4192276.5,125,4.2,19.0,1.2,5.4,-0.12,555.49,698.07,1484.0,308.7,10_02_2025.csv,2025-10-02
RHGCL,41.01,270.0,270.7,258.2,261.9,261.9,0.0,0.0,260.79,70954.0,265.4,18503980.8,281,-3.5,12.5,-1.32,4.84,0.42,388.34,463.75,708.0,241.0,10_02_2025.csv,2025-10-02
RHPL,36.39,284.1,293.9,284.1,290.0,290.0,0.0,0.0,288.78,11456.0,288.0,3308279.3,117,2.0,9.8,0.69,3.45,0.42,358.37,383.5,527.0,263.7,10_02_2025.csv,2025-10-02
RIDI,42.11,237.0,239.4,234.0,235.0,235.0,0.0,0.0,235.51,44046.0,235.0,10373079.0,143,0.0,5.4,0.0,2.31,-0.22,251.51,244.58,302.0,203.5,10_02_2025.csv,2025-10-02
RLFL,31.94,453.0,453.0,447.0,448.0,448.0,0.0,0.0,448.74,3814.0,448.0,1711502.0,33,0.0,6.0,0.0,1.34,-0.17,491.74,516.43,740.0,420.0,10_02_2025.csv,2025-10-02
RMF1,35.81,9.25,9.4,9.08,9.4,9.4,0.0,0.0,9.23,17550.0,9.07,161949.08,13,0.33,0.32,3.64,3.52,1.83,9.55,9.34,11.4,8.1,10_02_2025.csv,2025-10-02
RMF2,41.85,9.36,9.36,9.05,9.05,9.05,0.0,0.0,9.24,21855.0,9.2,201957.0,12,-0.15,0.31,-1.63,3.43,-2.11,9.58,9.45,10.58,8.5,10_02_2025.csv,2025-10-02
RNLI,43.86,471.0,477.9,463.2,472.0,472.0,0.0,0.0,471.26,61784.0,461.9,29116136.4,227,10.1,14.7,2.19,3.17,0.16,491.14,506.68,593.0,416.0,10_02_2025.csv,2025-10-02
RSDC,37.38,660.0,660.0,637.4,649.0,649.0,0.0,0.0,648.58,16766.0,659.9,10874171.7,178,-10.9,22.6,-1.65,3.55,0.06,692.3,695.02,880.0,625.0,10_02_2025.csv,2025-10-02
RSY,45.41,8.99,9.34,8.94,9.34,9.34,0.0,0.0,9.12,10400.0,9.05,94879.0,30,0.29,0.4,3.2,4.47,2.32,0.0,0.0,10.08,8.58,10_02_2025.csv,2025-10-02
RURU,37.87,733.9,733.9,720.0,725.5,725.5,0.0,0.0,726.57,1553.0,719.6,1128361.5,33,5.9,13.9,0.82,1.93,-0.15,725.55,731.8,885.0,640.0,10_02_2025.csv,2025-10-02
SADBL,39.81,419.0,420.0,412.1,418.9,418.9,0.0,0.0,416.04,20712.0,411.3,8616941.8,66,7.6,7.9,1.85,1.92,0.68,420.83,416.72,526.5,372.4,10_02_2025.csv,2025-10-02
SAGF,39.2,9.63,9.63,9.44,9.62,9.62,0.0,0.0,9.61,24115.0,9.45,231634.3,6,0.17,0.19,1.8,2.01,0.15,9.84,9.71,11.0,8.92,10_02_2025.csv,2025-10-02
SAHAS,41.49,645.0,657.0,641.5,657.0,657.0,0.0,0.0,648.68,57715.0,641.5,37438453.2,331,15.5,15.5,2.42,2.42,1.27,577.52,551.06,705.0,409.5,10_02_2025.csv,2025-10-02
SALICO,41.52,620.4,622.0,610.0,611.5,611.5,0.0,0.0,611.9,3745.0,620.4,2291551.6,36,-8.9,12.0,-1.43,1.97,-0.06,691.9,703.23,818.0,584.2,10_02_2025.csv,2025-10-02
SAMAJ,26.35,2749.0,2750.9,2642.0,2703.0,2703.0,0.0,0.0,2690.94,638.0,2697.0,1716820.2,24,6.0,108.9,0.22,4.12,0.45,2486.87,2756.35,4181.0,2092.0,10_02_2025.csv,2025-10-02
SAND2085,46.15,1089.9,1101.0,1089.9,1101.0,1101.0,0.0,0.0,1099.39,100.0,1086.5,109939.0,3,14.5,11.1,1.33,1.02,0.15,1079.11,1058.32,1189.0,1059.0,10_02_2025.csv,2025-10-02
SANIMA,34.69,335.0,335.0,331.0,335.0,335.0,0.0,0.0,333.79,57946.0,332.9,19341918.1,191,2.1,4.0,0.63,1.21,0.36,333.8,322.78,391.0,285.0,10_02_2025.csv,2025-10-02
SANVI,40.34,613.0,636.9,613.0,636.9,636.9,0.0,0.0,625.8,12532.0,613.0,7842562.2,410,23.9,23.9,3.9,3.9,1.74,0.0,0.0,930.4,359.0,10_02_2025.csv,2025-10-02
SAPDBL,43.14,860.0,870.0,845.0,849.1,849.1,0.0,0.0,856.77,29552.0,857.9,25319148.3,222,-8.8,25.0,-1.03,2.96,-0.9,966.69,1038.93,1622.7,496.0,10_02_2025.csv,2025-10-02
SARBTM,38.81,899.8,899.8,885.0,890.0,890.0,0.0,0.0,888.6,7959.0,883.0,7072341.6,61,7.0,14.8,0.79,1.67,0.16,869.15,844.73,1048.0,696.8,10_02_2025.csv,2025-10-02
SBCF,24.91,9.36,9.65,9.09,9.09,9.09,0.0,0.0,9.56,19727.0,9.18,188588.08,9,-0.09,0.56,-0.98,6.16,-5.17,9.59,9.44,12.03,8.36,10_02_2025.csv,2025-10-02
SBI,37.16,396.0,398.0,391.0,393.0,393.0,0.0,0.0,392.54,3248.0,395.9,1274964.9,40,-2.9,7.0,-0.73,1.79,0.12,404.86,411.44,549.0,363.0,10_02_2025.csv,2025-10-02
SBID89,36.31,1105.0,1105.0,1105.0,1105.0,1105.0,0.0,0.0,1105.0,25.0,1087.0,27625.0,1,18.0,0.0,1.66,0.0,0.0,1080.46,1054.28,1137.1,1039.0,10_02_2025.csv,2025-10-02
SBL,31.77,360.0,363.1,357.3,360.0,360.0,0.0,0.0,360.14,20952.0,356.0,7545718.0,66,4.0,5.8,1.12,1.62,-0.04,325.59,314.38,408.0,261.0,10_02_2025.csv,2025-10-02
SBLD2091,23.64,1025.0,1039.0,1020.0,1025.0,1025.0,0.0,0.0,1020.02,76071.0,1041.4,77593950.0,6,-16.4,19.0,-1.57,1.86,0.49,0.0,0.0,1041.4,1000.0,10_02_2025.csv,2025-10-02
SCB,38.92,636.0,636.0,626.0,630.0,630.0,0.0,0.0,629.75,5718.0,624.1,3600896.8,77,5.9,10.0,0.95,1.6,0.04,630.0,642.97,779.2,594.9,10_02_2025.csv,2025-10-02
SEF,33.74,9.47,9.47,9.29,9.46,9.46,0.0,0.0,9.45,1200.0,9.29,11345.0,3,0.17,0.18,1.83,1.94,0.06,10.04,9.92,11.5,8.72,10_02_2025.csv,2025-10-02
SFCL,33.47,438.0,442.6,433.1,434.0,434.0,0.0,0.0,436.11,9375.0,434.0,4088514.4,69,0.0,9.5,0.0,2.19,-0.49,490.83,528.29,1117.9,405.0,10_02_2025.csv,2025-10-02
SFEF,44.07,9.25,9.3,9.08,9.25,9.25,0.0,0.0,9.14,20960.0,9.25,191550.6,6,0.0,0.22,0.0,2.42,1.2,9.63,9.52,11.12,8.53,10_02_2025.csv,2025-10-02
SFMF,38.21,10.13,10.13,10.13,10.13,10.13,0.0,0.0,10.13,1000.0,10.0,10130.0,1,0.13,0.0,1.3,0.0,0.0,10.41,10.34,11.74,9.36,10_02_2025.csv,2025-10-02
SGHC,38.57,338.1,345.0,338.0,344.0,344.0,0.0,0.0,342.6,4845.0,338.0,1659909.6,42,6.0,7.0,1.78,2.07,0.41,432.7,469.96,649.5,310.7,10_02_2025.csv,2025-10-02
SGIC,42.6,502.6,514.0,502.5,510.9,510.9,0.0,0.0,505.67,13033.0,506.9,6590348.1,116,4.0,11.5,0.79,2.29,1.02,566.74,606.1,817.1,468.6,10_02_2025.csv,2025-10-02
SHEL,35.67,293.9,297.0,291.1,297.0,297.0,0.0,0.0,294.89,101776.0,291.0,30012281.4,264,6.0,5.9,2.06,2.03,0.71,285.02,274.54,347.8,222.1,10_02_2025.csv,2025-10-02
SHINE,39.78,422.0,422.0,418.0,422.0,422.0,0.0,0.0,420.63,10764.0,417.9,4527621.0,57,4.1,4.0,0.98,0.96,0.33,417.75,421.48,508.0,382.0,10_02_2025.csv,2025-10-02
SHIVM,41.92,605.0,605.0,590.0,598.5,598.5,0.0,0.0,595.01,137590.0,594.0,81867871.2,488,4.5,15.0,0.76,2.54,0.58,558.05,553.28,709.0,495.0,10_02_2025.csv,2025-10-02
SHL,39.05,539.9,539.9,526.0,536.4,536.4,0.0,0.0,533.0,12303.0,530.2,6557493.5,76,6.2,13.9,1.17,2.64,0.63,546.47,528.98,619.0,455.0,10_02_2025.csv,2025-10-02
SHLB,41.99,1920.6,1937.0,1900.0,1937.0,1937.0,0.0,0.0,1912.54,600.0,1954.0,1147523.0,10,-17.0,37.0,-0.87,1.95,1.26,1986.53,2177.5,2907.0,1710.1,10_02_2025.csv,2025-10-02
SHPC,36.42,543.1,543.1,532.3,535.9,535.9,0.0,0.0,535.91,37371.0,532.5,20027356.8,171,3.4,10.8,0.64,2.03,0.0,567.69,541.77,684.9,438.1,10_02_2025.csv,2025-10-02
SICL,42.87,636.0,676.0,633.1,676.0,676.0,0.0,0.0,648.68,12448.0,644.0,8074741.4,101,32.0,42.9,4.97,6.78,4.04,756.82,771.75,905.0,588.8,10_02_2025.csv,2025-10-02
SIFC,31.98,503.0,510.0,502.0,510.0,510.0,0.0,0.0,506.56,4148.0,511.0,2101198.9,44,-1.0,8.0,-0.2,1.59,0.68,521.94,535.62,728.1,471.6,10_02_2025.csv,2025-10-02
SIGS2,45.85,9.84,10.5,9.78,9.8,9.8,0.0,0.0,10.4,457350.0,9.65,4756177.0,30,0.15,0.72,1.55,7.36,-6.12,10.14,9.99,11.7,8.83,10_02_2025.csv,2025-10-02
SIGS3,39.55,9.31,9.44,9.28,9.44,9.44,0.0,0.0,9.34,17200.0,9.29,160602.0,16,0.15,0.16,1.61,1.72,1.09,10.18,10.03,11.46,8.28,10_02_2025.csv,2025-10-02
SIKLES,36.95,715.4,715.4,657.0,657.0,657.0,0.0,0.0,657.8,60860.0,730.0,40033694.0,378,-73.0,58.4,-10.0,8.89,-0.12,941.96,997.94,1475.0,642.1,10_02_2025.csv,2025-10-02
SINDU,41.86,750.0,758.8,740.0,741.0,741.0,0.0,0.0,745.0,9420.0,742.0,7017864.3,120,-1.0,18.8,-0.13,2.54,-0.54,871.26,932.85,1482.0,548.8,10_02_2025.csv,2025-10-02
SJCL,37.11,291.0,299.9,291.0,299.9,299.9,0.0,0.0,295.58,2312.0,294.9,683383.0,43,5.0,8.9,1.7,3.06,1.44,318.53,330.64,393.7,274.0,10_02_2025.csv,2025-10-02
SJLIC,41.66,426.5,432.0,424.1,431.9,431.9,0.0,0.0,427.86,8190.0,426.4,3504171.6,93,5.5,7.9,1.29,1.86,0.94,439.01,444.8,520.8,390.0,10_02_2025.csv,2025-10-02
SKBBL,40.1,904.0,907.0,895.0,904.0,904.0,0.0,0.0,900.25,18549.0,899.0,16698800.0,168,5.0,12.0,0.56,1.34,0.41,839.55,839.23,999.0,780.0,10_02_2025.csv,2025-10-02
SLBBL,38.42,922.0,927.5,913.0,919.0,919.0,0.0,0.0,916.87,2586.0,922.0,2371022.1,51,-3.0,14.5,-0.33,1.59,0.23,935.11,942.13,1159.4,780.0,10_02_2025.csv,2025-10-02
SLBSL,32.11,1465.0,1479.5,1425.0,1465.0,1465.0,0.0,0.0,1468.46,15724.0,1465.0,23090046.1,37,0.0,54.5,0.0,3.82,-0.24,1553.58,1775.43,3047.0,1234.5,10_02_2025.csv,2025-10-02
SLCF,38.51,9.1,9.31,9.0,9.22,9.22,0.0,0.0,9.17,28400.0,9.11,260316.0,13,0.11,0.31,1.21,3.44,0.59,9.94,9.79,11.99,8.6,10_02_2025.csv,2025-10-02
SMATA,30.46,930.0,999.0,915.0,937.0,937.0,0.0,0.0,936.98,11197.0,943.1,10491401.4,152,-6.1,84.0,-0.65,9.18,0.0,872.32,869.32,1382.0,734.1,10_02_2025.csv,2025-10-02
SMB,41.88,2279.9,2279.9,2235.0,2255.0,2255.0,0.0,0.0,2257.93,557.0,2238.0,1257666.5,23,17.0,44.9,0.76,2.01,-0.13,2294.09,2489.85,4026.2,1720.0,10_02_2025.csv,2025-10-02
SMFBS,37.67,1701.2,1739.0,1701.2,1739.0,1739.0,0.0,0.0,1709.26,326.0,1715.0,557217.4,8,24.0,37.8,1.4,2.22,1.71,1769.63,1835.42,2426.4,1398.5,10_02_2025.csv,2025-10-02
SMH,43.31,900.0,900.0,871.0,889.7,889.7,0.0,0.0,886.86,1861.0,889.8,1650444.9,22,-0.1,29.0,-0.01,3.33,0.32,881.85,939.44,1283.0,790.0,10_02_2025.csv,2025-10-02
SMHL,40.02,900.0,914.0,878.0,889.9,889.9,0.0,0.0,887.88,12030.0,898.0,10681197.8,118,-8.1,36.0,-0.9,4.1,0.23,978.58,1046.01,1657.0,568.4,10_02_2025.csv,2025-10-02
SMJC,41.35,560.0,566.0,556.0,563.0,563.0,0.0,0.0,560.6,9667.0,559.0,5419295.0,78,4.0,10.0,0.72,1.8,0.43,553.18,566.01,735.0,487.1,10_02_2025.csv,2025-10-02
SMPDA,40.59,932.0,939.0,918.1,928.0,928.0,0.0,0.0,927.6,3961.0,934.0,3674217.0,61,-6.0,20.9,-0.64,2.28,0.04,958.63,959.0,1205.0,826.0,10_02_2025.csv,2025-10-02
SNLI,39.35,450.0,456.4,448.0,455.0,455.0,0.0,0.0,451.46,6697.0,450.0,3023432.8,178,5.0,8.4,1.11,1.88,0.78,504.96,556.54,744.5,419.0,10_02_2025.csv,2025-10-02
SONA,33.07,435.3,443.6,433.2,438.8,438.8,0.0,0.0,436.32,12880.0,435.0,5619760.7,154,3.8,10.4,0.87,2.4,0.57,460.99,465.87,545.0,408.2,10_02_2025.csv,2025-10-02
SPC,38.54,511.0,515.0,511.0,513.3,513.3,0.0,0.0,513.25,3881.0,511.1,1991910.0,34,2.2,4.0,0.43,0.78,0.01,524.21,543.95,722.0,463.7,10_02_2025.csv,2025-10-02
SPDL,45.68,394.9,404.9,390.0,402.0,402.0,0.0,0.0,400.05,105654.0,388.5,42266468.3,316,13.5,14.9,3.47,3.82,0.49,386.63,372.14,465.0,262.0,10_02_2025.csv,2025-10-02
SPHL,41.23,546.0,549.0,528.0,544.0,544.0,0.0,0.0,535.96,5245.0,537.0,2811112.7,55,7.0,21.0,1.3,3.98,1.48,667.53,721.59,922.0,481.0,10_02_2025.csv,2025-10-02
SPIL,36.07,711.3,732.0,710.0,727.9,727.9,0.0,0.0,720.4,4990.0,718.8,3594805.9,55,9.1,22.0,1.27,3.1,1.03,815.3,824.44,980.4,710.0,10_02_2025.csv,2025-10-02
SPL,40.43,964.4,965.0,950.0,960.0,960.0,0.0,0.0,953.78,125.0,984.0,119222.0,10,-24.0,15.0,-2.44,1.58,0.65,868.57,904.31,1102.2,765.0,10_02_2025.csv,2025-10-02
SRLI,40.0,385.0,394.0,385.0,393.9,393.9,0.0,0.0,391.41,9467.0,387.3,3705468.6,120,6.6,9.0,1.7,2.34,0.63,407.29,414.79,482.0,363.9,10_02_2025.csv,2025-10-02
SSHL,42.47,183.0,186.0,180.0,182.0,182.0,0.0,0.0,182.97,36807.0,181.1,6734759.9,221,0.9,6.0,0.5,3.33,-0.54,229.45,231.04,313.8,156.0,10_02_2025.csv,2025-10-02
STC,42.29,5300.0,5395.0,5270.0,5395.0,5395.0,0.0,0.0,5306.59,814.0,5310.0,4319565.0,30,85.0,125.0,1.6,2.37,1.64,5190.4,5279.74,6399.0,4832.0,10_02_2025.csv,2025-10-02
SWBBL,38.39,845.0,845.0,833.0,844.7,844.7,0.0,0.0,836.43,2655.0,835.0,2220729.5,30,9.7,12.0,1.16,1.44,0.98,847.83,859.6,1092.0,756.9,10_02_2025.csv,2025-10-02
SWMF,35.01,713.0,715.0,702.0,713.0,713.0,0.0,0.0,706.28,1006.0,711.0,710521.5,24,2.0,13.0,0.28,1.85,0.94,731.44,744.66,897.0,670.0,10_02_2025.csv,2025-10-02
TAMOR,40.15,491.3,500.0,491.3,499.0,499.0,0.0,0.0,496.46,4240.0,496.0,2104993.2,45,3.0,8.7,0.6,1.77,0.51,514.8,527.57,637.0,442.1,10_02_2025.csv,2025-10-02
TPC,46.91,330.3,343.7,317.3,335.9,335.9,0.0,0.0,326.75,94231.0,337.0,30790249.5,384,-1.1,26.4,-0.33,8.32,2.72,425.85,475.78,671.6,305.0,10_02_2025.csv,2025-10-02
TRH,42.16,850.0,856.8,825.0,856.8,856.8,0.0,0.0,831.37,8799.0,839.0,7315222.5,46,17.8,31.8,2.12,3.85,2.97,968.66,1018.87,1284.0,807.5,10_02_2025.csv,2025-10-02
TSHL,43.25,770.0,788.0,745.0,788.0,788.0,0.0,0.0,756.94,5171.0,783.5,3914113.9,57,4.5,43.0,0.57,5.77,3.94,764.25,803.64,1169.9,616.8,10_02_2025.csv,2025-10-02
TTL,36.73,751.0,770.0,751.0,757.0,757.0,0.0,0.0,758.15,10058.0,751.0,7625518.6,381,6.0,19.0,0.8,2.53,-0.15,0.0,0.0,1262.8,366.1,10_02_2025.csv,2025-10-02
TVCL,38.72,474.0,474.0,456.1,464.9,464.9,0.0,0.0,460.17,1061.0,469.0,488236.1,29,-4.1,17.9,-0.87,3.92,1.02,495.92,525.4,697.0,428.0,10_02_2025.csv,2025-10-02
UAIL,38.15,462.2,482.0,462.2,481.0,481.0,0.0,0.0,477.74,9945.0,470.0,4751154.4,99,11.0,19.8,2.34,4.28,0.68,582.46,612.64,767.0,422.1,10_02_2025.csv,2025-10-02
UHEWA,43.03,611.0,614.0,591.0,603.0,603.0,0.0,0.0,598.06,10348.0,599.2,6188696.8,122,3.8,23.0,0.63,3.89,0.82,610.19,686.8,993.4,427.0,10_02_2025.csv,2025-10-02
ULBSL,21.44,3546.1,3600.0,3546.1,3590.0,3590.0,0.0,0.0,3565.22,553.0,3614.7,1971569.0,13,-24.7,53.9,-0.68,1.52,0.69,3431.21,3767.43,6600.0,2873.0,10_02_2025.csv,2025-10-02
ULHC,38.72,480.0,487.4,475.0,481.0,481.0,0.0,0.0,478.47,3437.0,480.0,1644495.1,48,1.0,12.4,0.21,2.61,0.53,488.3,510.29,693.0,364.0,10_02_2025.csv,2025-10-02
UMHL,32.34,550.0,554.9,544.0,554.6,554.6,0.0,0.0,548.65,56918.0,550.0,31227923.1,147,4.6,10.9,0.84,2.0,1.07,529.16,476.97,625.0,276.7,10_02_2025.csv,2025-10-02
UMRH,37.16,605.0,605.0,590.0,590.0,590.0,0.0,0.0,593.27,3590.0,595.0,2129826.2,36,-5.0,15.0,-0.84,2.54,-0.55,597.25,623.7,790.0,406.7,10_02_2025.csv,2025-10-02
UNHPL,40.45,475.0,505.0,473.0,496.0,496.0,0.0,0.0,491.65,490483.0,470.9,241146636.2,1296,25.1,32.0,5.33,6.77,0.88,378.51,359.38,505.0,235.0,10_02_2025.csv,2025-10-02
UNL,42.32,49698.0,49698.0,49000.0,49000.0,49000.0,0.0,0.0,49232.67,30.0,48743.0,1476980.0,3,257.0,698.0,0.53,1.42,-0.47,46899.65,46709.29,52700.0,43800.0,10_02_2025.csv,2025-10-02
UNLB,45.8,2152.0,2232.9,2100.0,2228.0,2228.0,0.0,0.0,2125.74,1950.0,2195.0,4145194.2,52,33.0,132.9,1.5,6.33,4.59,2171.94,2302.17,3223.0,1928.7,10_02_2025.csv,2025-10-02
UPCL,26.25,384.0,389.6,378.0,389.0,389.0,0.0,0.0,384.72,126102.0,382.1,48514492.0,389,6.9,11.6,1.81,3.07,1.1,392.54,359.15,489.0,234.0,10_02_2025.csv,2025-10-02
UPPER,41.06,187.0,191.7,187.0,189.0,189.0,0.0,0.0,188.82,59047.0,187.1,11149481.4,294,1.9,4.7,1.02,2.51,0.09,198.4,200.53,231.9,166.0,10_02_2025.csv,2025-10-02
USHEC,42.08,495.0,509.9,492.2,499.0,499.0,0.0,0.0,500.83,18260.0,495.0,9145122.1,81,4.0,17.7,0.81,3.6,-0.37,490.68,549.36,752.0,410.0,10_02_2025.csv,2025-10-02
USHL,37.1,737.0,750.0,737.0,745.0,745.0,0.0,0.0,740.36,1882.0,741.2,1393352.5,27,3.8,13.0,0.51,1.76,0.62,678.93,721.94,961.0,588.0,10_02_2025.csv,2025-10-02
USLB,36.49,1821.5,1973.0,1821.5,1846.0,1846.0,0.0,0.0,1869.68,13654.0,1858.0,25528630.8,123,-12.0,151.5,-0.65,8.32,-1.28,1956.09,1863.18,2750.0,1320.0,10_02_2025.csv,2025-10-02
VLBS,39.37,817.0,825.0,805.0,825.0,825.0,0.0,0.0,810.23,1134.0,807.0,918798.0,21,18.0,20.0,2.23,2.48,1.79,839.58,854.46,1008.0,770.0,10_02_2025.csv,2025-10-02
VLUCL,44.07,616.9,616.9,580.0,605.0,605.0,0.0,0.0,599.18,15991.0,608.0,9581521.9,98,-3.0,36.9,-0.49,6.36,0.96,618.13,651.57,802.0,516.0,10_02_2025.csv,2025-10-02
WNLB,38.75,2110.0,2114.4,2080.0,2100.0,2100.0,0.0,0.0,2098.07,166.0,2073.0,348280.0,10,27.0,34.4,1.3,1.65,0.09,2355.2,2556.02,4271.0,1800.0,10_02_2025.csv,2025-10-02
ACLBSL,40.07,1021.0,1045.0,1021.0,1045.0,1045.0,0.0,0.0,1034.22,448.0,1024.0,463330.0,16,21.0,24.0,2.05,2.35,1.03,1068.82,1083.02,1284.9,950.0,10_03_2025.csv,2025-10-03
ADBL,41.14,317.3,321.0,315.0,319.5,319.5,0.0,0.0,318.12,26821.0,317.3,8532207.9,130,2.2,6.0,0.69,1.9,0.43,303.6,302.15,400.0,272.3,10_03_2025.csv,2025-10-03
AHL,45.23,646.0,670.0,633.0,662.0,662.0,0.0,0.0,645.21,8798.0,657.9,5676552.1,108,4.1,37.0,0.62,5.85,2.54,660.14,698.41,891.0,577.4,10_03_2025.csv,2025-10-03
AHPC,42.44,294.0,295.7,291.2,295.6,295.6,0.0,0.0,294.12,112326.0,292.0,33037676.4,341,3.6,4.5,1.23,1.55,0.5,286.83,277.76,334.0,239.3,10_03_2025.csv,2025-10-03
AKJCL,39.58,195.1,197.0,194.0,196.5,196.5,0.0,0.0,196.08,15210.0,195.0,2982434.1,131,1.5,3.0,0.77,1.55,0.21,207.43,206.31,233.5,172.9,10_03_2025.csv,2025-10-03
AKPL,39.68,260.9,262.0,257.0,260.0,260.0,0.0,0.0,259.55,70391.0,259.0,18269927.2,223,1.0,5.0,0.39,1.95,0.17,255.62,249.3,306.5,211.3,10_03_2025.csv,2025-10-03
